OID_,LSOA21CD,povertyweight,400tram_ratio,400bus_ratio,metroPointCount,busPoint_Count,Index_of_M_1,IMD_rank,sapelsoapopulationdensity,populationdensity20222024_csv_Mid_2024__Population_1,populationdensity2024,Total_population,F65,M65,NQPDE400,BtE400,TPD400,400tramsum_Area_SQUAREMETERS,Unnamed: 19,access,access_gap,65ratio,olderratio,Cent_norm,popdense_normalised,popdense,400tramsum_Area_SQUAREMETERS_1,400bussum_Area_SQUAREMETERS,vul_str,vul_ser,vul_pop,Vul_sum,Exp_flag,Vul_type
1008,E01006021,-0.4,0,0.442714564,0,7,13858,5,0.2,1387,6769,1387,168,168,0.009810637,2.333333492,0.601190507,0,,0.309900195,0.690099805,0.242249459,0.100305783,0.006104232,0.098816029,6935,0,90687.46804,0,1,0,1,0,1
1009,E01005210,-0.2,0,0.721126694,0,11,8701,3,0.22,3325,15294,3325,11,57,0.021716019,3.333333254,0.916666627,0,,0.504788686,0.495211314,0.020451128,0.008102104,0.013511826,0.54007286,15113.63636,0,156768.0928,0,1,0,1,0,1
1010,E01005480,-0.2,0,0.30367156,0,10,6765,3,0.59,1992,3357,1992,242,179,0.012955927,0.333333343,1,0,,0.212570092,0.787429908,0.211345382,0.133135739,0.008061249,0.236566485,3376.271186,0,180184.6915,0,1,0,1,0,1
1011,E01005206,0,0,0.407109989,0,7,3160,1,0.34,1993,5921,1993,126,170,0.003717813,0.333333313,0.99999994,0,,0.284976992,0.715023008,0.148519819,0.106195088,0.002313244,0.236794171,5861.764706,0,137051.1443,0,1,0,1,0,1
1012,E01006256,-0.4,0,0.32457526,0,5,14806,5,0.36,1838,5049,1838,143,134,0.001134097,0.333333284,0.99999994,0,,0.227202682,0.772797318,0.150707291,0.069879714,0.000705641,0.201502732,5105.555556,0,118167.7377,1,1,0,2,0,2
1013,E01006132,-0.6,0,0.103049996,0,9,20990,7,1.31,1577,1206,1577,191,161,0.016559329,4.333333492,0.866666615,0,,0.072134997,0.927865003,0.223208624,0.082842988,0.010303305,0.142076503,1203.816794,0,134767.6925,0,1,0,1,0,1
1014,E01005900,-0.4,0,0.1175176,0,6,13778,5,0.6,1704,2826,1704,253,186,0.00241489,0.333333284,0.99999994,0,,0.08226232,0.91773768,0.257629108,0.141861564,0.001502558,0.170992714,2840,0,70859.63797,0,1,0,1,0,1
1015,E01005501,0,0,0.454404702,0,14,2151,1,0.59,1988,3378,1988,218,172,0.00239831,0.333333284,0.99999994,0,,0.318083291,0.681916709,0.196177062,0.133776417,0.001492242,0.235655738,3369.491525,0,267475.7622,0,1,0,1,0,1
1016,E01004906,-0.1,0,0.185436669,0,10,4947,2,0.62,1817,2910,1817,196,208,0.00188422,0.333333284,0.99999994,0,,0.129805668,0.870194332,0.222344524,0.17413465,0.001172372,0.196721311,2930.645161,0,115799.8796,0,1,0,1,0,1
1017,E01005513,0,0,0.03507538,0,6,1214,1,0.27,1631,6047,1631,106,70,0,0,0,0,,0.024552766,0.975447234,0.107909258,0.105259787,0,0.154371585,6040.740741,0,9454.716142,1,1,0,2,0,2
1018,E01005906,-0.8,0,0.103350168,0,4,29572,9,0.95,1465,1537,1465,322,299,0.001757772,0.333333313,1,0,,0.072345118,0.927654882,0.423890785,0.078644871,0.001093695,0.116575592,1542.105263,0,98495.15068,0,1,0,1,0,1
1019,E01005955,-0.8,0,0.00951681,0,10,27905,9,0.37,1649,4475,1649,186,147,0.001463239,0.333333254,0.999999881,0,,0.006661767,0.993338233,0.20194057,0.040119058,0.000910435,0.158469945,4456.756757,0,3506.295548,1,1,0,2,0,2
1020,E01004799,-0.7,0,0.075364535,0,3,23719,8,0.28,1270,4513,1270,240,200,0.002348431,0.333333343,1,0,,0.052755175,0.947244826,0.346456693,0.098453793,0.001461207,0.072176685,4535.714286,0,21207.34808,0,1,0,1,0,1
1021,E01004788,-0.9,0,0.128887403,0,3,32202,10,0.75,1314,1757,1314,244,225,0.000981916,0.333333313,0.99999994,0,,0.090221182,0.909778818,0.356925419,0.032472319,0.000610954,0.0821949,1752,0,96388.70994,1,1,0,2,0,2
1022,E01005063,0,0,0.593468996,0,9,2329,1,0.28,2283,8025,2283,75,64,0.008675803,1.333333373,0.74999994,0,,0.415428297,0.584571703,0.060884801,0.035591532,0.005398132,0.302823315,8153.571429,0,168904.2251,0,1,0,1,0,1
1023,E01005488,-0.6,0,0,0,6,23374,7,3.27,1465,448,1465,109,103,0,0,0,0,,0,1,0.144709898,0.057883959,0,0.116575592,448.0122324,0,0,1,1,0,2,0,2
1024,E01005015,-0.2,0,0.136782836,0,19,7433,3,2,1539,768,1539,176,150,0.008676124,1.333333135,0.99999994,0,,0.095747985,0.904252015,0.211825861,0.153235169,0.005398332,0.133424408,769.5,0,274133.6731,0,1,0,1,0,1
1025,E01006035,-0.3,0,0.111735946,0,9,11555,4,0.67,2245,3355,2245,223,176,0.02632896,3.333333015,1.75,0,,0.078215162,0.921784838,0.177728285,0.114679067,0.016382023,0.29417122,3350.746269,0,74758.98717,0,1,0,1,0,1
1026,E01004862,0,0,0.183774805,0,6,1462,1,0.28,1474,5304,1474,110,87,0.002375201,0.333333284,0.999999881,0,,0.128642364,0.871357637,0.133649932,0.116456889,0.001477863,0.118624772,5264.285714,0,51071.46617,0,1,0,1,0,1
1027,E01006408,-0.2,0,0.388327736,0,9,7505,3,0.34,1773,5183,1773,131,105,0.003227994,0.333333343,1,0,,0.271829415,0.728170585,0.133107727,0.077540105,0.002008476,0.186703097,5214.705882,0,132866.4339,0,1,0,1,0,1
1028,E01005551,0,0,0.084203056,0,8,1640,1,0.3,2273,7602,2273,140,107,0.002086532,0.333333343,1,0,,0.058942139,0.941057861,0.10866696,0.102261897,0.001298252,0.300546448,7576.666667,0,25180.52165,0,1,0,1,0,1
1029,E01005491,-0.2,0,0.259256373,0,13,9745,3,0.51,1422,2809,1422,165,136,0.001743177,0.333333343,1,0,,0.181479461,0.818520539,0.211673699,0.138607416,0.001084614,0.106785064,2788.235294,0,131235.1617,0,1,0,1,0,1
1030,E01005208,-0.3,0,0.669236286,0,12,11216,4,0.46,3083,6675,3083,52,35,0.004758015,0.333333373,1.000000119,0,,0.4684654,0.5315346,0.028219267,0.010499662,0.002960463,0.484972678,6702.173913,0,309058.3868,0,1,0,1,0,1
1031,E01005367,-0.7,0,0.036727792,0,4,26015,8,1.9,1325,696,1325,150,151,0.001125838,0.333333343,1,0,,0.025709454,0.974290546,0.227169811,0.06639882,0.000700503,0.084699454,697.3684211,0,69897.55118,0,1,0,1,0,1
1032,E01006250,-0.9,0,0.380446329,0,12,31479,10,0.74,2294,3107,2294,242,192,0.001947064,0.333333373,1,0,,0.26631243,0.73368757,0.189189189,0.013880576,0.001211474,0.305327869,3100,0,280946.1923,0,1,0,1,0,1
1033,E01005036,-0.2,0.021282851,0.291844632,1,6,9145,3,0.41,2018,4883,2018,219,205,0.001467625,0.333333343,1,8793.934254,,0.210676098,0.789323902,0.210109019,0.132675257,0.000913164,0.242486339,4921.95122,8793.934254,120588.2844,0,0,0,0,0,0
1034,E01005500,-0.3,0,0.111441745,0,8,11577,4,1.83,1646,901,1646,169,141,0.001208158,0.333333254,0.999999881,0,,0.078009222,0.921990779,0.188335358,0.121550425,0.000751723,0.157786885,899.4535519,0,203490.5315,1,1,0,2,0,2
1035,E01006010,0,0,0.552513552,0,9,2045,1,0.2,1457,7227,1457,119,117,0.025001166,3.333332777,1.083333254,0,,0.386759486,0.613240514,0.161976664,0.099330653,0.015555863,0.114754098,7285,0,111356.7893,0,1,0,1,0,1
1036,E01005049,-0.7,0,0.188629435,0,13,24050,8,1.4,1635,1172,1635,225,185,0.000940398,0.333333284,0.99999994,0,,0.132040605,0.867959396,0.250764526,0.065296028,0.000585121,0.155282332,1167.857143,0,263232.8753,1,1,0,2,0,2
1037,E01005700,-0.2,0,0.453774582,0,11,10096,3,0.3,1516,5111,1516,157,127,0.003310627,0.333333343,1,0,,0.317642207,0.682357793,0.187335092,0.102263648,0.00205989,0.128187614,5053.333333,0,134596.9793,0,1,0,1,0,1
1038,E01005218,-0.2,0,0.543384211,0,10,6811,3,0.22,1754,7855,1754,140,125,0.027402909,5.333333492,1.033333302,0,,0.380368948,0.619631052,0.151083238,0.074892693,0.01705024,0.182377049,7972.727273,0,121310.1507,0,1,0,1,0,1
1039,E01005006,-0.5,0,0.27713927,0,26,17559,6,1.77,2161,1219,2161,199,183,0.002193164,0.333333343,1,0,,0.193997489,0.806002511,0.176770014,0.071238538,0.001364599,0.275045537,1220.903955,0,491266.6652,0,1,0,1,0,1
1040,E01006149,-0.6,0,0.265337883,0,2,22809,7,0.24,1620,6790,1620,171,135,0.010585937,2.333333254,0.733333349,0,,0.185736518,0.814263482,0.188888889,0.06152213,0.006586628,0.151867031,6750,0,63299.41855,0,1,0,1,0,1
1041,E01005174,-0.9,0.047941628,0.069094302,0,2,32096,10,0.21,1524,7373,1524,147,94,0.002925913,0.333333343,1,9903.554518,,0.0627485,0.9372515,0.158136483,0.014821366,0.001820519,0.130009107,7257.142857,9903.554518,14273.17381,0,1,0,1,0,1
1042,E01005177,-0.8,0.019941285,0.136449988,0,1,27303,9,0.19,1352,7292,1352,156,159,0.002263343,0.333333343,1,3697.064722,,0.101497377,0.898502623,0.232988166,0.041868096,0.001408264,0.090846995,7115.789474,3697.064722,25297.4888,0,0,0,0,0,0
1043,E01005186,0,0,0.340660039,0,15,2463,1,0.74,3078,4185,3078,173,150,0.021613186,4.333333492,1.009523749,0,,0.238462027,0.761537973,0.104938272,0.079914479,0.013447843,0.483834244,4159.459459,0,250491.0996,0,1,0,1,0,1
1044,E01004817,-0.1,0,0.430485919,0,17,5001,2,0.85,2374,2802,2374,162,178,0.042153679,8.333333015,0.919852376,0,,0.301340143,0.698659857,0.143218197,0.090054725,0.02622825,0.323542805,2792.941176,0,364726.7387,0,1,0,1,0,1
1045,E01005818,-0.1,0,0.289559869,0,5,6400,2,0.26,1424,5513,1424,71,89,0.00188804,0.333333343,1,0,,0.202691908,0.797308092,0.112359551,0.080626661,0.001174749,0.107240437,5476.923077,0,74799.04606,0,1,0,1,0,1
1046,E01004784,-0.9,0,0.075111692,0,1,31437,10,0.24,1167,4838,1167,202,205,0.001587751,0.333333343,1,0,,0.052578184,0.947421816,0.348757498,0.033042046,0.000987907,0.048724954,4862.5,0,18118.77667,0,1,0,1,0,1
1047,E01005689,0,0,0.142315831,0,3,2037,1,0.28,1540,5540,1540,81,61,0.003305328,0.333333284,0.99999994,0,,0.099621082,0.900378918,0.092207792,0.083021952,0.002056593,0.133652095,5500,0,39552.04328,0,1,0,1,0,1
1048,E01004766,-0.2,0,0.300066817,0,11,6907,3,0.52,1834,3558,1834,168,170,0.001153014,0.333333343,1,0,,0.210046772,0.789953228,0.184296619,0.116468568,0.000717412,0.200591985,3526.923077,0,154678.7784,0,1,0,1,0,1
1049,E01005772,-0.7,0,0.200985575,0,3,25533,8,0.44,1625,3688,1625,211,154,0.001519959,0.333333284,0.99999994,0,,0.140689903,0.859310098,0.224615385,0.05790428,0.000945727,0.153005464,3693.181818,0,88576.80996,1,1,0,2,0,2
1050,E01004853,0,0,0.042859591,0,1,2341,1,0.1,1579,15183,1579,98,67,0,0,0,0,,0.030001714,0.969998286,0.104496517,0.101361442,0,0.142531876,15790,0,4456.20674,1,1,0,2,0,2
1051,E01004949,-0.9,0,0.239975599,0,7,32424,10,0.42,1353,3216,1353,214,196,0.002089241,0.333333284,0.99999994,0,,0.167982919,0.832017081,0.303030303,0.025212639,0.001299937,0.091074681,3221.428571,0,100963.481,0,1,0,1,0,1
1052,E01005672,-0.2,0,0.381596722,0,6,8447,3,0.24,1355,5708,1355,123,77,0.003310627,0.333333343,1,0,,0.267117705,0.732882295,0.147601476,0.086539607,0.00205989,0.091530055,5645.833333,0,90612.65364,0,1,0,1,0,1
1053,E01004982,-0.7,0,0.020724112,0,8,25387,8,1.34,1643,1228,1643,227,212,0.000601022,0.333333343,1,0,,0.014506878,0.985493122,0.267194157,0.078995401,0.000373959,0.157103825,1226.119403,0,27717.69389,0,1,0,1,0,1
1054,E01005680,0,0,0.283876244,0,29,421,1,0.94,1802,1925,1802,75,81,0.002502242,0.276793987,0.911252975,0,,0.198713371,0.801286629,0.086570477,0.069367766,0.001556909,0.193306011,1917.021277,0,265731.6879,0,1,0,1,0,1
1055,E01005431,0,0,0.291786072,0,11,3310,1,0.44,2040,4644,2040,138,113,0.002840648,0.333333254,0.999999881,0,,0.20425025,0.79574975,0.123039216,0.097908425,0.001767467,0.247495446,4636.363636,0,128198.8269,0,1,0,1,0,1
1056,E01005593,-0.1,0,0.300015383,0,7,6221,2,0.32,2056,6357,2056,138,112,0.002294991,0.333333343,1,0,,0.210010768,0.789989232,0.121595331,0.086453102,0.001427956,0.251138434,6425,0,96990.15011,0,1,0,1,0,1
1057,E01006407,-0.7,0,0.0000608,0,5,25656,8,1.14,1433,1257,1433,186,148,0,0,0,0,,0.00004256,0.99995744,0.23307746,0.069920262,0,0.109289617,1257.017544,0,69.37710998,1,1,0,2,0,2
1058,E01005040,-0.3,0.096944801,0.26147266,0,0,12722,4,0.25,1913,7534,1913,134,110,0.008247823,1.333333373,0.833333313,24611.37926,,0.212114302,0.787885698,0.127548353,0.070345466,0.005131841,0.218579235,7652,24611.37926,66380.07169,0,0,0,0,0,0
1059,E01006363,-0.7,0,0.159448522,0,5,27000,8,0.41,1521,3676,1521,270,231,0.002241073,0.333333313,1,0,,0.111613965,0.888386035,0.32938856,0.087787259,0.001394408,0.129326047,3709.756098,0,65978.55376,0,1,0,1,0,1
1060,E01004946,0,0,0.317850994,0,6,1932,1,0.39,1790,4622,1790,151,77,0.003635481,0.333333284,0.99999994,0,,0.222495696,0.777504304,0.127374302,0.099034068,0.002262016,0.19057377,4589.74359,0,123086.7052,0,1,0,1,0,1
1061,E01005428,0,0,0.608214128,0,10,964,1,0.28,2557,9201,2557,70,43,0.036544744,8.333333969,1.006565809,0,,0.42574989,0.57425011,0.044192413,0.025377498,0.02273834,0.365209472,9132.142857,0,169015.0027,0,1,0,1,0,1
1062,E01004928,0,0,0.727375942,0,11,1976,1,0.18,1567,8549,1567,108,99,0.003286099,0.333333343,1,0,,0.509163159,0.490836841,0.132099553,0.064839327,0.002044629,0.139799636,8705.555556,0,133340.2064,0,1,0,1,0,1
1063,E01033330,0,0,0.402371059,0,5,1982,1,0.37,1644,4416,1644,41,97,0.017500788,3.333333254,1.116666675,0,,0.281659741,0.718340259,0.083941606,0.060298635,0.010889086,0.157331512,4443.243243,0,149764.3746,0,1,0,1,0,1
1064,E01006207,-0.1,0,0.306126259,0,6,4148,2,0.27,1838,6785,1838,174,152,0.001871054,0.333333343,1,0,,0.214288381,0.785711619,0.177366703,0.125423171,0.00116418,0.201502732,6807.407407,0,82909.5994,0,1,0,1,0,1
1065,E01005588,-0.1,0,0.182827515,0,6,5661,2,0.4,1292,3254,1292,273,186,0.002696749,0.333333343,1,0,,0.127979261,0.87202074,0.355263158,0.278817157,0.001677932,0.077185792,3230,0,72606.81496,0,1,0,1,0,1
1066,E01005521,-0.4,0,0.037029233,0,28,16616,5,16.12,1498,93,1498,213,165,0.004148228,0.333333343,1,0,,0.025920463,0.974079537,0.252336449,0.147477463,0.00258105,0.124089253,92.9280397,0,596826.8703,0,1,0,1,0,1
1067,E01005190,0,0,0.312880636,0,6,904,1,0.22,2671,12048,2671,120,120,0.001651531,0.333333343,1,0,,0.219016445,0.780983555,0.089853987,0.070174486,0.001027592,0.391165756,12140.90909,0,69341.24837,0,1,0,1,0,1
1068,E01005857,-0.6,0,0.061956563,0,2,23275,7,0.44,1615,3697,1615,189,152,0.001473497,0.333333343,1,0,,0.043369594,0.956630406,0.211145511,0.080795286,0.000916818,0.150728597,3670.454545,0,27070.73416,0,1,0,1,0,1
1069,E01005496,0,0,0,0,6,828,1,0.31,1322,4273,1322,57,56,0,0,0,0,,0,1,0.085476551,0.085476551,0,0.084016393,4264.516129,0,0,1,1,0,2,0,2
1070,E01005066,0,0,0.492209882,0,3,2788,1,0.19,1067,5572,1067,9,36,0.003204431,0.333333284,0.99999994,0,,0.344546917,0.655453083,0.042174321,0.027643288,0.001993815,0.025956284,5615.789474,0,94203.97742,0,1,0,1,0,1
1071,E01004865,-0.1,0,0.314986651,0,5,5559,2,0.26,1698,6571,1698,137,137,0.004040095,0.333333343,1,0,,0.220490656,0.779509344,0.161366313,0.113207894,0.002513769,0.169626594,6530.769231,0,81368.54986,0,1,0,1,0,1
1072,E01005639,0,0,0,0,5,163,1,0.2,1555,7619,1555,65,55,0,0,0,0,,0,1,0.077170418,0.077170418,0,0.137067395,7775,0,0,1,1,0,2,0,2
1073,E01005155,-0.8,0,0.092411837,0,6,27558,9,0.38,1449,3854,1449,109,82,0.002897931,0.333333284,0.99999994,0,,0.064688286,0.935311714,0.131815045,0.024657631,0.001803109,0.112932605,3813.157895,0,34760.92083,0,1,0,1,0,1
1074,E01005171,-0.4,0.036050287,0.375504476,0,16,15234,5,0.54,1818,3395,1818,142,109,0.002263343,0.333333343,1,19303.16451,,0.273668219,0.726331781,0.138063806,0.060168078,0.001408264,0.196948998,3366.666667,19303.16451,201064.2728,0,0,0,0,0,0
1075,E01004857,0,0,0.572979566,0,11,3205,1,0.38,2036,5388,2036,88,73,0.00188422,0.333333284,0.99999994,0,,0.401085696,0.598914304,0.079076621,0.047360119,0.001172372,0.246584699,5357.894737,0,216502.4139,0,1,0,1,0,1
1076,E01006263,-0.9,0,0.318753285,0,4,30755,10,0.54,1466,2693,1466,264,237,0.003372741,0.333333343,1,0,,0.2231273,0.776872701,0.341746248,0.026549333,0.002098538,0.116803279,2714.814815,0,173453.3817,0,1,0,1,0,1
1077,E01004974,-0.6,0.011155838,0.087592878,0,5,23383,7,0.28,1369,4807,1369,173,98,0.001578223,0.333333343,1,3176.576458,,0.064661766,0.935338234,0.197954711,0.074061844,0.000981979,0.094717668,4889.285714,3176.576458,24941.69272,0,1,0,1,0,1
1078,E01004963,-0.5,0,0.220185185,0,14,19620,6,0.55,1569,2865,1569,200,188,0.001737153,0.333333313,1,0,,0.15412963,0.845870371,0.247291268,0.104588178,0.001080866,0.140255009,2852.727273,0,120579.3313,0,1,0,1,0,1
1079,E01005294,-0.3,0.021817977,0.162724317,0,12,12683,4,0.44,1577,3608,1577,191,156,0.001538936,0.333333343,1,9535.69612,,0.120452415,0.879547585,0.220038047,0.135473753,0.000957534,0.142076503,3584.090909,9535.69612,71119.77544,0,0,0,0,0,0
1080,E01006394,-0.8,0,0.346520914,0,7,29830,9,0.59,1515,2556,1515,239,201,0.002770714,0.333333343,1,0,,0.24256464,0.75743536,0.290429043,0.043996245,0.001723953,0.127959927,2567.79661,0,205413.0803,0,1,0,1,0,1
1081,E01033990,-0.4,0,0.61839164,0,2,15526,5,0.08,2029,25749,2029,7,6,0.017990559,4.333333015,0.824999988,0,,0.432874148,0.567125852,0.006407097,0.002180178,0.011193825,0.244990893,25362.5,0,48707.02185,0,1,0,1,0,1
1082,E01004913,-0.3,0,0.073655114,0,3,12877,4,0.43,1918,4476,1918,137,115,0.001863166,0.333333373,1,0,,0.05155858,0.94844142,0.131386861,0.087228919,0.001159272,0.219717668,4460.465116,0,31566.09494,0,1,0,1,0,1
1083,E01004896,-0.8,0,0.238474648,0,6,29004,9,0.48,1307,2720,1307,261,238,0.001075994,0.333333373,1,0,,0.166932254,0.833067746,0.38179036,0.063611447,0.000669489,0.080601093,2722.916667,0,114579.7304,0,1,0,1,0,1
1084,E01005309,-0.3,0,0.56511582,0,4,10775,4,0.21,2482,11808,2482,87,47,0.014418297,1.333333254,0.99999994,0,,0.395581074,0.604418926,0.053988719,0.022842262,0.008971144,0.348132969,11819.04762,0,118778.7694,0,1,0,1,0,1
1085,E01006177,-0.2,0.044032241,0.124915302,0,0,7612,3,0.24,1646,6972,1646,101,76,0.00228974,0.333333343,1,10393.03978,,0.100650384,0.899349616,0.107533414,0.077368108,0.001424689,0.157786885,6858.333333,10393.03978,29484.07055,0,0,0,0,0,0
1086,E01006195,-0.9,0.056825173,0.298799905,1,4,33623,10,0.28,1745,6286,1745,179,159,0.001728953,0.333333343,1,15778.91481,,0.226207485,0.773792515,0.193696275,0.014988073,0.001075764,0.180327869,6232.142857,15778.91481,82969.18378,0,0,0,0,0,0
1087,E01005023,-0.5,0,0.173434263,0,9,17739,6,0.39,1258,3208,1258,235,166,0.001754387,0.333333343,1,0,,0.121403984,0.878596016,0.318759936,0.140030605,0.001091589,0.069444444,3225.641026,0,68022.21502,0,1,0,1,0,1
1088,E01006280,-0.2,0,0.161435157,0,5,8661,3,0.4,1480,3689,1480,219,151,0.001889301,0.333333343,1,0,,0.11300461,0.88699539,0.25,0.177399078,0.001175533,0.119990893,3700,0,64771.10895,0,1,0,1,0,1
1089,E01006290,-0.6,0,0.243891229,0,6,21724,7,0.5,1382,2740,1382,194,180,0.001075994,0.333333373,1,0,,0.17072386,0.82927614,0.270622287,0.089768242,0.000669489,0.097677596,2764,0,122982.6603,0,1,0,1,0,1
1090,E01005106,0,0,0.451712271,0,16,633,1,1.03,2399,2332,2399,100,137,0.00964868,1.333333373,0.699999988,0,,0.31619859,0.68380141,0.098791163,0.067553537,0.006003462,0.329234973,2329.126214,0,464725.3573,0,1,0,1,0,1
1091,E01004951,-0.8,0,0.308335349,0,5,27163,9,0.29,1578,5432,1578,266,229,0.002076484,0.333333343,1,0,,0.215834744,0.784165256,0.313688213,0.04919668,0.001292,0.142304189,5441.37931,0,89576.09807,0,1,0,1,0,1
1092,E01005038,-0.8,0,0.125512814,0,6,29086,9,0.25,1352,5378,1352,133,134,0.001972951,0.333333343,1,0,,0.08785897,0.91214103,0.197485207,0.036026872,0.001227581,0.090846995,5408,0,31544.55781,0,1,0,1,0,1
1093,E01005081,0,0.13608371,0.322469591,0,5,2284,1,0.42,1809,4314,1809,98,78,0.034869626,7.333333492,1.29285717,57049.30762,,0.266553827,0.733446173,0.097291321,0.071357947,0.021696073,0.194899818,4307.142857,57049.30762,135186.4004,0,0,0,0,0,0
1094,E01005872,-0.2,0,0.425333077,0,5,8623,3,0.27,1686,6275,1686,131,108,0.005650028,0.333333343,1,0,,0.297733154,0.702266846,0.141755635,0.079640226,0.003515478,0.166894353,6244.444444,0,114296.197,0,1,0,1,0,1
1095,E01005035,-0.6,0,0,0,0,22345,7,2.08,1484,712,1484,103,113,0,0,0,0,,0,1,0.145552561,0.058221024,0,0.120901639,713.4615385,0,0,1,1,0,2,0,2
1096,E01034120,0,0,0,0,5,921,1,0.23,1811,7766,1811,60,57,0,0,0,0,,0,1,0.064605191,0.064605191,0,0.195355191,7873.913043,0,0,1,1,0,2,0,2
1097,E01006336,0,0,0.112483447,0,5,260,1,0.52,1726,3305,1726,178,85,0.002858946,0.333333284,0.99999994,0,,0.078738413,0.921261587,0.152375435,0.140377635,0.001778852,0.176001821,3319.230769,0,58756.90342,0,1,0,1,0,1
1098,E01006143,-0.7,0.07706297,0.171851145,1,6,25264,8,0.56,1701,3029,1701,154,111,0.002101265,0.333333284,0.99999994,43264.33109,,0.143414693,0.856585308,0.155790711,0.04003441,0.001307419,0.170309654,3037.5,43264.33109,96479.86305,0,0,0,0,0,0
1099,E01006158,-0.2,0.071227109,0.356658855,1,9,10023,3,0.91,1617,1773,1617,119,113,0.017006667,5.333333492,0.570336461,64980.21461,,0.271029331,0.728970669,0.143475572,0.083671587,0.010581642,0.151183971,1776.923077,64980.21461,325378.4863,0,0,0,0,0,0
1100,E01004794,0,0,0.332938028,0,5,679,1,0.4,2011,5054,2011,120,98,0.001587751,0.333333343,1,0,,0.23305662,0.76694338,0.108403779,0.083139561,0.000987907,0.240892532,5027.5,0,132484.2831,0,1,0,1,0,1
1101,E01005026,-0.2,0,0.248635146,0,4,6863,3,0.23,2299,9791,2299,80,78,0.003023716,0.333333343,1,0,,0.174044602,0.825955398,0.068725533,0.04541138,0.001881373,0.306466302,9995.652174,0,58395.09066,0,1,0,1,0,1
1102,E01006000,-0.1,0.192456889,0.570090718,1,13,5286,2,0.32,1897,6007,1897,232,213,0.170698181,131.3333282,1.160388827,60785.31568,,0.456800569,0.543199431,0.234580917,0.114681799,0.106209345,0.214936248,5928.125,60785.31568,180056.6582,0,0,0,0,0,0
1103,E01005957,-0.2,0,0.370069328,0,15,9208,3,0.23,1564,6860,1564,162,119,0.001463239,0.333333254,0.999999881,0,,0.25904853,0.74095147,0.179667519,0.10649993,0.000910435,0.139116576,6800,0,84405.05369,1,1,0,2,0,2
1104,E01006199,-0.4,0,0.457749789,0,3,13661,5,0.24,1563,6521,1563,155,106,0.015617097,2.333333254,0.916666627,0,,0.320424852,0.679575148,0.166986564,0.068087951,0.009717043,0.138888889,6512.5,0,109717.2928,0,1,0,1,0,1
1105,E01005785,-0.7,0,0.251808997,0,3,26620,8,0.31,1615,5230,1615,151,142,0.003510548,0.333333343,1,0,,0.176266298,0.823733702,0.181424149,0.044833556,0.002184282,0.150728597,5209.677419,0,77751.83466,0,1,0,1,0,1
1106,E01006365,-0.8,0,0.331214576,0,12,28467,9,0.56,2248,4029,2248,208,170,0.003228236,0.333333343,1,0,,0.231850203,0.768149797,0.168149466,0.025832796,0.002008626,0.294854281,4014.285714,0,184247.0277,0,1,0,1,0,1
1107,E01004829,0,0,0.313699133,0,4,2051,1,0.2,1529,7525,1529,70,49,0.002766347,0.333333254,0.999999881,0,,0.219589393,0.780410607,0.077828646,0.060738301,0.001721236,0.131147541,7645,0,63736.32749,0,1,0,1,0,1
1108,E01005126,-0.4,0.057228555,0.534980487,0,13,16469,5,0.29,1995,6860,1995,174,118,0.001501534,0.333333343,1,16640.82181,,0.391654907,0.608345093,0.146365915,0.053424592,0.000934263,0.237249545,6879.310345,16640.82181,155560.7149,0,0,0,0,0,0
1109,E01004798,-0.1,0,0.155545519,0,15,5045,2,0.54,1662,3081,1662,158,113,0.004936495,0.333333343,1,0,,0.108881863,0.891118137,0.163056558,0.130772391,0.003071514,0.161429872,3077.777778,0,83913.15816,0,1,0,1,0,1
